"","caseid","age","earnings","scores_cognitive_skill","meduc","feduc","faminc79","numsibs","tuit4","school","yob"
"33",9,26,24901.1484375,-1.48782455921173,1,1,0.800000011920929,1,0.140350639820099,0,1964
"34",9,27,23895.59765625,-1.48782455921173,1,1,0.800000011920929,1,0.140350639820099,0,1964
"35",9,28,22092.650390625,-1.48782455921173,1,1,0.800000011920929,1,0.140350639820099,0,1964
"36",9,29,20258.8203125,-1.48782455921173,1,1,0.800000011920929,1,0.140350639820099,0,1964
"37",10,26,51378.26953125,1.29237270355225,3,2,1.5,1,0.298892319202423,1,1958
"38",10,27,67215.6015625,1.29237270355225,3,2,1.5,1,0.298892319202423,1,1958
"39",10,28,62846.73046875,1.29237270355225,3,2,1.5,1,0.298892319202423,1,1958
"40",10,29,60633.7890625,1.29237270355225,3,2,1.5,1,0.298892319202423,1,1958
"41",11,26,19888.36328125,0.859718263149261,3,3,1.63999998569489,2,0.298892319202423,1,1958
"42",11,27,12802.9736328125,0.859718263149261,3,3,1.63999998569489,2,0.298892319202423,1,1958
"43",11,28,37708.0234375,0.859718263149261,3,3,1.63999998569489,2,0.298892319202423,1,1958
"44",11,29,43959.4921875,0.859718263149261,3,3,1.63999998569489,2,0.298892319202423,1,1958
"45",12,26,40927.8125,1.25143444538116,4,3,1.10000002384186,1,0.212080791592598,1,1961
"46",12,27,40757.3984375,1.25143444538116,4,3,1.10000002384186,1,0.212080791592598,1,1961
"47",12,28,48604.828125,1.25143444538116,4,3,1.10000002384186,1,0.212080791592598,1,1961
"48",12,29,48748.26953125,1.25143444538116,4,3,1.10000002384186,1,0.212080791592598,1,1961
"49",13,26,29112.419921875,0.180376455187798,3,3,2.5,2,0.172061994671822,1,1962
"50",13,27,31801.46484375,0.180376455187798,3,3,2.5,2,0.172061994671822,1,1962
"51",13,28,32938.01953125,0.180376455187798,3,3,2.5,2,0.172061994671822,1,1962
"52",13,29,31607.923828125,0.180376455187798,3,3,2.5,2,0.172061994671822,1,1962
"53",14,26,8949.763671875,1.46858203411102,3,2,2.5,2,0.298892319202423,1,1958
"54",14,27,12802.9736328125,1.46858203411102,3,2,2.5,2,0.298892319202423,1,1958
"55",14,28,15711.6826171875,1.46858203411102,3,2,2.5,2,0.298892319202423,1,1958
"56",14,29,26527.291015625,1.46858203411102,3,2,2.5,2,0.298892319202423,1,1958
"57",15,26,47640.27734375,0.633967220783234,4,4,1.79212915897369,3,0.20974899828434,0,1957
"58",15,27,43091.43359375,0.633967220783234,4,4,1.79212915897369,3,0.20974899828434,0,1957
"59",15,28,30407.076171875,0.633967220783234,4,4,1.79212915897369,3,0.20974899828434,0,1957
"60",15,29,36136.85546875,0.633967220783234,4,4,1.79212915897369,3,0.20974899828434,0,1957
"61",16,26,48706.21875,1.09464001655579,5,6,4.5,3,0.201923996210098,1,1960
"62",16,27,60633.7890625,1.09464001655579,5,6,4.5,3,0.201923996210098,1,1960
"63",16,28,58224.8671875,1.09464001655579,5,6,4.5,3,0.201923996210098,1,1960
"64",16,29,59714.53125,1.09464001655579,5,6,4.5,3,0.201923996210098,1,1960
"65",17,26,34717.7578125,0.319247156381607,4,4,2.20000004768372,2,0.145400926470757,0,1963
"66",17,27,35573.078125,0.319247156381607,4,4,2.20000004768372,2,0.145400926470757,0,1963
"67",17,28,37929.5078125,0.319247156381607,4,4,2.20000004768372,2,0.145400926470757,0,1963
"68",17,29,44185.3203125,0.319247156381607,4,4,2.20000004768372,2,0.145400926470757,0,1963
"69",18,26,28486.619140625,-0.571004450321198,4,6,3.5,0,0.317423671483994,0,1959
"70",18,27,29066.619140625,-0.571004450321198,4,6,3.5,0,0.317423671483994,0,1959
"71",18,28,27285.203125,-0.571004450321198,4,6,3.5,0,0.317423671483994,0,1959
"72",18,29,27656.796875,-0.571004450321198,4,6,3.5,0,0.317423671483994,0,1959
"73",19,26,57602.09375,1.4235692024231,7,8,2.40000009536743,2,0.212080791592598,1,1961
"74",19,27,69869.84375,1.4235692024231,7,8,2.40000009536743,2,0.212080791592598,1,1961
"75",19,28,104153.2265625,1.4235692024231,7,8,2.40000009536743,2,0.212080791592598,1,1961
"76",19,29,94861.5390625,1.4235692024231,7,8,2.40000009536743,2,0.212080791592598,1,1961
"77",20,26,58224.8671875,0.741422832012177,7,8,2.40000009536743,2,0.172061994671822,1,1962
"78",20,27,68046.78125,0.741422832012177,7,8,2.40000009536743,2,0.172061994671822,1,1962
"79",20,28,59288.43359375,0.741422832012177,7,8,2.40000009536743,2,0.172061994671822,1,1962
"80",20,29,50572.70703125,0.741422832012177,7,8,2.40000009536743,2,0.172061994671822,1,1962
"81",21,26,36390.52734375,0.582552969455719,5,4,1.93203377723694,0,0.225071027874947,1,1962
"82",21,27,37495.16015625,0.582552969455719,5,4,1.93203377723694,0,0.225071027874947,1,1962
"83",21,28,39525.62109375,0.582552969455719,5,4,1.93203377723694,0,0.225071027874947,1,1962
"84",21,29,45515.41015625,0.582552969455719,5,4,1.93203377723694,0,0.225071027874947,1,1962
"85",22,26,10415.3271484375,0.641676187515259,7,8,2.59999990463257,2,0.210044994950294,1,1963
"86",22,27,22397.861328125,0.641676187515259,7,8,2.59999990463257,2,0.210044994950294,1,1963
"87",22,28,46147.59765625,0.641676187515259,7,8,2.59999990463257,2,0.210044994950294,1,1963
"88",22,29,50322.14453125,0.641676187515259,7,8,2.59999990463257,2,0.210044994950294,1,1963
"89",23,26,51046.79296875,0.26808226108551,4,4,2.79999995231628,1,0.372769623994827,1,1958
"90",23,27,57133.28515625,0.26808226108551,4,4,2.79999995231628,1,0.372769623994827,1,1958
"91",23,28,58133.2109375,0.26808226108551,4,4,2.79999995231628,1,0.372769623994827,1,1958
"92",23,29,57602.09375,0.26808226108551,4,4,2.79999995231628,1,0.372769623994827,1,1958
"93",24,26,36008.3671875,-1.36622619628906,4,4,6.5,2,0.204264357686043,0,1959
"94",24,27,37708.0234375,-1.36622619628906,4,4,6.5,2,0.204264357686043,0,1959
"95",24,28,45475.36328125,-1.36622619628906,4,4,6.5,2,0.204264357686043,0,1959
"96",24,29,53857.984375,-1.36622619628906,4,4,6.5,2,0.204264357686043,0,1959
"97",25,26,40757.3984375,-0.0137126725167036,4,4,2,2,0.219225004315376,1,1962
"98",25,27,48604.828125,-0.0137126725167036,4,4,2,2,0.219225004315376,1,1962
"99",25,28,47430.74609375,-0.0137126725167036,4,4,2,2,0.219225004315376,1,1962
"100",25,29,37929.5078125,-0.0137126725167036,4,4,2,2,0.219225004315376,1,1962
"101",26,26,65181.33984375,0.171100825071335,4,7,2.37608504295349,3,0.23773330450058,0,1961
"102",26,27,52402.3515625,0.171100825071335,4,7,2.37608504295349,3,0.23773330450058,0,1961
"103",26,28,58325.79296875,0.171100825071335,4,7,2.37608504295349,3,0.23773330450058,0,1961
"104",26,29,64558.55078125,0.171100825071335,4,7,2.37608504295349,3,0.23773330450058,0,1961
"105",27,26,34207.09765625,1.48376631736755,4,7,2.37608504295349,3,0.219225004315376,1,1962
"106",27,27,44438.70703125,1.48376631736755,4,7,2.37608504295349,3,0.219225004315376,1,1962
"107",27,28,50724.5625,1.48376631736755,4,7,2.37608504295349,3,0.219225004315376,1,1962
"108",27,29,47411.88671875,1.48376631736755,4,7,2.37608504295349,3,0.219225004315376,1,1962
"109",28,26,17127.779296875,-1.52581977844238,3,6,2.90000009536743,3,0.208316400647163,0,1964
"110",28,27,16436.130859375,-1.52581977844238,3,6,2.90000009536743,3,0.208316400647163,0,1964
"111",28,28,24547.400390625,-1.52581977844238,3,6,2.90000009536743,3,0.208316400647163,0,1964
"112",28,29,27409.0078125,-1.52581977844238,3,6,2.90000009536743,3,0.208316400647163,0,1964
"113",29,26,26932.13671875,0.527227759361267,4,4,1.25999999046326,3,0.373619884252548,0,1958
"114",29,27,27326.349609375,0.527227759361267,4,4,1.25999999046326,3,0.373619884252548,0,1958
"115",29,28,26317.0625,0.527227759361267,4,4,1.25999999046326,3,0.373619884252548,0,1958
"116",29,29,29558.9765625,0.527227759361267,4,4,1.25999999046326,3,0.373619884252548,0,1958
"117",30,26,79051.28125,0.816777765750885,4,4,1.5,3,0.208316400647163,1,1964
"118",30,27,63215.87890625,0.816777765750885,4,4,1.5,3,0.208316400647163,1,1964
"119",30,28,61368.4765625,0.816777765750885,4,4,1.5,3,0.208316400647163,1,1964
"120",30,29,47667.81640625,0.816777765750885,4,4,1.5,3,0.208316400647163,1,1964
"121",31,26,11202.599609375,0.217736124992371,5,2,0.600000023841858,4,0.396784335374832,1,1959
"122",31,27,17282.853515625,0.217736124992371,5,2,0.600000023841858,4,0.396784335374832,1,1959
"123",31,28,25769.359375,0.217736124992371,5,2,0.600000023841858,4,0.396784335374832,1,1959
"124",31,29,45124.26953125,0.217736124992371,5,2,0.600000023841858,4,0.396784335374832,1,1959
"125",32,26,17127.779296875,-0.510009586811066,3,3,1.79999995231628,2,0.208316400647163,0,1964
"126",32,27,20229.0703125,-0.510009586811066,3,3,1.79999995231628,2,0.208316400647163,0,1964
"127",32,28,15955.8046875,-0.510009586811066,3,3,1.79999995231628,2,0.208316400647163,0,1964
"128",32,29,14300.3447265625,-0.510009586811066,3,3,1.79999995231628,2,0.208316400647163,0,1964
"129",33,26,23045.353515625,0.399968326091766,4,4,1.97000002861023,2,0.396784335374832,0,1959
"130",33,27,32994.515625,0.399968326091766,4,4,1.97000002861023,2,0.396784335374832,0,1959
"131",33,28,33045.43359375,0.399968326091766,4,4,1.97000002861023,2,0.396784335374832,0,1959
"132",33,29,35808.2734375,0.399968326091766,4,4,1.97000002861023,2,0.396784335374832,0,1959
"133",34,26,51382.23828125,0.419950753450394,4,2,2.70000004768372,3,0.220045924186707,1,1963
"134",34,27,30302.978515625,0.419950753450394,4,2,2.70000004768372,3,0.220045924186707,1,1963
"135",34,28,35400.8828125,0.419950753450394,4,2,2.70000004768372,3,0.220045924186707,1,1963
"136",34,29,36207.40234375,0.419950753450394,4,2,2.70000004768372,3,0.220045924186707,1,1963
"137",35,26,32023.6640625,-0.445022910833359,4,4,2.09999990463257,4,0.236541718244553,0,1962
"138",35,27,58325.79296875,-0.445022910833359,4,4,2.09999990463257,4,0.236541718244553,0,1962
"139",35,28,36890.58984375,-0.445022910833359,4,4,2.09999990463257,4,0.236541718244553,0,1962
"140",35,29,32240.095703125,-0.445022910833359,4,4,2.09999990463257,4,0.236541718244553,0,1962
"141",36,26,8001.86279296875,-0.741925358772278,7,5,2.4064953327179,2,0.396784335374832,0,1959
"142",36,27,10998.1767578125,-0.741925358772278,7,5,2.4064953327179,2,0.396784335374832,0,1959
"143",36,28,13642.6083984375,-0.741925358772278,7,5,2.4064953327179,2,0.396784335374832,0,1959
"144",36,29,13100.587890625,-0.741925358772278,7,5,2.4064953327179,2,0.396784335374832,0,1959
"145",37,26,51674.57421875,-0.359531432390213,4,6,2.5,1,0.236541718244553,0,1962
"146",37,27,47216.1484375,-0.359531432390213,4,6,2.5,1,0.236541718244553,0,1962
"147",37,28,46113.23828125,-0.359531432390213,4,6,2.5,1,0.236541718244553,0,1962
"148",37,29,44251.1015625,-0.359531432390213,4,6,2.5,1,0.236541718244553,0,1962
"149",38,26,30316.908203125,0.769340634346008,5,5,2.5,3,0.233974635601044,1,1961
"150",38,27,34934.90234375,0.769340634346008,5,5,2.5,3,0.233974635601044,1,1961
"151",38,28,5554.84033203125,0.769340634346008,5,5,2.5,3,0.233974635601044,1,1961
"152",38,29,54018.3671875,0.769340634346008,5,5,2.5,3,0.233974635601044,1,1961
"153",39,26,38883.86328125,-1.73212242126465,1,1,1.89999997615814,10,0.257482290267944,0,1963
"154",39,27,50065.80859375,-1.73212242126465,1,1,1.89999997615814,10,0.257482290267944,0,1963
"155",39,28,50572.70703125,-1.73212242126465,1,1,1.89999997615814,10,0.257482290267944,0,1963
"156",39,29,45412.69140625,-1.73212242126465,1,1,1.89999997615814,10,0.257482290267944,0,1963
"157",40,26,65615.234375,-1.04966366291046,4,4,3.79999995231628,5,0.481666266918182,0,1959
"158",40,27,62846.73046875,-1.04966366291046,4,4,3.79999995231628,5,0.481666266918182,0,1959
"159",40,28,75640.671875,-1.04966366291046,4,4,3.79999995231628,5,0.481666266918182,0,1959
"160",40,29,82242.59375,-1.04966366291046,4,4,3.79999995231628,5,0.481666266918182,0,1959
"161",41,26,31423.353515625,-1.69552421569824,4,2,3,4,0.337477624416351,0,1960
"162",41,27,37896.13671875,-1.69552421569824,4,2,3,4,0.337477624416351,0,1960
"163",41,28,29112.419921875,-1.69552421569824,4,2,3,4,0.337477624416351,0,1960
"164",41,29,34717.7578125,-1.69552421569824,4,2,3,4,0.337477624416351,0,1960
"165",42,26,39525.62109375,-2.13794183731079,4,4,3,4,0.324146389961243,0,1964
"166",42,27,25286.337890625,-2.13794183731079,4,4,3,4,0.324146389961243,0,1964
"167",42,28,36821.1015625,-2.13794183731079,4,4,3,4,0.324146389961243,0,1964
"168",42,29,35750.84765625,-2.13794183731079,4,4,3,4,0.324146389961243,0,1964
"169",43,26,26406.134765625,0.857110023498535,4,8,2.90000009536743,2,0.481666266918182,1,1959
"170",43,27,27966.798828125,0.857110023498535,4,8,2.90000009536743,2,0.481666266918182,1,1959
"171",43,28,33007.51171875,0.857110023498535,4,8,2.90000009536743,2,0.481666266918182,1,1959
"172",43,29,28348.21484375,0.857110023498535,4,8,2.90000009536743,2,0.481666266918182,1,1959
"173",44,26,22219.361328125,-1.850834608078,4,4,4.5,2,0.432211965322495,0,1963
"174",44,27,21080.330078125,-1.850834608078,4,4,4.5,2,0.432211965322495,0,1963
"175",44,28,26550.650390625,-1.850834608078,4,4,4.5,2,0.432211965322495,0,1963
"176",44,29,27002.140625,-1.850834608078,4,4,4.5,2,0.432211965322495,0,1963
"177",45,26,52770.9609375,1.3684413433075,4,7,1.70000004768372,3,0.21814489364624,1,1963
"178",45,27,54018.3671875,1.3684413433075,4,7,1.70000004768372,3,0.21814489364624,1,1963
"179",45,28,55629.97265625,1.3684413433075,4,7,1.70000004768372,3,0.21814489364624,1,1963
"180",45,29,58913.73828125,1.3684413433075,4,7,1.70000004768372,3,0.21814489364624,1,1963
"181",46,26,36390.52734375,-0.604732632637024,4,2,1.52999997138977,2,0.224172309041023,1,1962
"182",46,27,55548.38671875,-0.604732632637024,4,2,1.52999997138977,2,0.224172309041023,1,1962
"183",46,28,68511.1171875,-0.604732632637024,4,2,1.52999997138977,2,0.224172309041023,1,1962
"184",46,29,59422.93359375,-0.604732632637024,4,2,1.52999997138977,2,0.224172309041023,1,1962
"185",47,26,37846.15234375,-0.352394998073578,4,4,4.90000009536743,4,0.224172309041023,1,1962
"186",47,27,26385.494140625,-0.352394998073578,4,4,4.90000009536743,4,0.224172309041023,1,1962
"187",47,28,39525.62109375,-0.352394998073578,4,4,4.90000009536743,4,0.224172309041023,1,1962
"188",47,29,12643.1767578125,-0.352394998073578,4,4,4.90000009536743,4,0.224172309041023,1,1962
"189",48,26,24005.57421875,-0.357413440942764,4,4,2.19749999046326,4,0.343711346387863,0,1959
"190",48,27,29066.619140625,-0.357413440942764,4,4,2.19749999046326,4,0.343711346387863,0,1959
"191",48,28,31832.748046875,-0.357413440942764,4,4,2.19749999046326,4,0.343711346387863,0,1959
"192",48,29,26201.19140625,-0.357413440942764,4,4,2.19749999046326,4,0.343711346387863,0,1959
"193",49,26,39525.62109375,-0.510706543922424,4,4,2.19749999046326,4,0.210156932473183,0,1964
"194",49,27,50572.70703125,-0.510706543922424,4,4,2.19749999046326,4,0.210156932473183,0,1964
"195",49,28,55231.65234375,-0.510706543922424,4,4,2.19749999046326,4,0.210156932473183,0,1964
"196",49,29,59584.7734375,-0.510706543922424,4,4,2.19749999046326,4,0.210156932473183,0,1964
"197",50,26,34804.61328125,0.0491060428321362,4,5,2.5,3,0.188208341598511,1,1958
"198",50,27,40329.37890625,0.0491060428321362,4,5,2.5,3,0.188208341598511,1,1958
"199",50,28,39279.19140625,0.0491060428321362,4,5,2.5,3,0.188208341598511,1,1958
"200",50,29,42443.68359375,0.0491060428321362,4,5,2.5,3,0.188208341598511,1,1958
"201",51,26,37896.13671875,-0.901771366596222,4,6,4,3,0.261074841022491,1,1961
"202",51,27,49491.11328125,-0.901771366596222,4,6,4,3,0.261074841022491,1,1961
"203",51,28,52770.9609375,-0.901771366596222,4,6,4,3,0.261074841022491,1,1961
"204",51,29,51383.3125,-0.901771366596222,4,6,4,3,0.261074841022491,1,1961
"205",52,26,33147.2578125,0.742280185222626,4,4,1.5,3,0.237224027514458,1,1958
"206",52,27,36808.56640625,0.742280185222626,4,4,1.5,3,0.237224027514458,1,1958
"207",52,28,47135.03515625,0.742280185222626,4,4,1.5,3,0.237224027514458,1,1958
"208",52,29,50022.90234375,0.742280185222626,4,4,1.5,3,0.237224027514458,1,1958
"209",53,26,40009.27734375,1.14454281330109,6,6,2.46124267578125,8,0.343711346387863,1,1959
"210",53,27,42421.546875,1.14454281330109,6,6,2.46124267578125,8,0.343711346387863,1,1959
"211",53,28,54570.4375,1.14454281330109,6,6,2.46124267578125,8,0.343711346387863,1,1959
"212",53,29,62591.69140625,1.14454281330109,6,6,2.46124267578125,8,0.343711346387863,1,1959
"213",54,26,49993.5703125,0.0799441337585449,6,6,2.46124267578125,8,0.21814489364624,1,1963
"214",54,27,52700.8515625,0.0799441337585449,6,6,2.46124267578125,8,0.21814489364624,1,1963
"215",54,28,49308.3671875,0.0799441337585449,6,6,2.46124267578125,8,0.21814489364624,1,1963
"216",54,29,49094.77734375,0.0799441337585449,6,6,2.46124267578125,8,0.21814489364624,1,1963
"217",55,26,60334.015625,1.20603728294373,3,4,2.90000009536743,3,0.390837758779526,0,1959
"218",55,27,61275.55078125,1.20603728294373,3,4,2.90000009536743,3,0.390837758779526,0,1959
"219",55,28,57602.09375,1.20603728294373,3,4,2.90000009536743,3,0.390837758779526,0,1959
"220",55,29,61136.1015625,1.20603728294373,3,4,2.90000009536743,3,0.390837758779526,0,1959
"221",56,26,48035.49609375,0.61899870634079,3,4,2.90000009536743,3,0.235814988613129,0,1962
"222",56,27,47216.1484375,0.61899870634079,3,4,2.90000009536743,3,0.235814988613129,0,1962
"223",56,28,46113.23828125,0.61899870634079,3,4,2.90000009536743,3,0.235814988613129,0,1962
"224",56,29,50572.70703125,0.61899870634079,3,4,2.90000009536743,3,0.235814988613129,0,1962
"225",57,26,59875.85546875,0.836014866828918,4,4,3.5,5,0.250559538602829,0,1961
"226",57,27,58224.8671875,0.836014866828918,4,4,3.5,5,0.250559538602829,0,1961
"227",57,28,55548.38671875,0.836014866828918,4,4,3.5,5,0.250559538602829,0,1961
"228",57,29,55335.890625,0.836014866828918,4,4,3.5,5,0.250559538602829,0,1961
"229",58,26,34565.69140625,0.168597728013992,4,4,1.60000002384186,5,0.245375782251358,0,1960
"230",58,27,37896.13671875,0.168597728013992,4,4,1.60000002384186,5,0.245375782251358,0,1960
"231",58,28,36390.52734375,0.168597728013992,4,4,1.60000002384186,5,0.245375782251358,0,1960
"232",58,29,34717.7578125,0.168597728013992,4,4,1.60000002384186,5,0.245375782251358,0,1960
"233",59,26,47135.03515625,-0.142777800559998,4,7,2.37608504295349,1,0.238559991121292,0,1960
"234",59,27,51538.7421875,-0.142777800559998,4,7,2.37608504295349,1,0.238559991121292,0,1960
"235",59,28,50946.75,-0.142777800559998,4,7,2.37608504295349,1,0.238559991121292,0,1960
"236",59,29,51382.23828125,-0.142777800559998,4,7,2.37608504295349,1,0.238559991121292,0,1960
"237",60,26,6051.2041015625,1.66623187065125,7,8,6.30000019073486,2,0.111994847655296,1,1957
"238",60,27,16573.63671875,1.66623187065125,7,8,6.30000019073486,2,0.111994847655296,1,1957
"239",60,28,14403.3388671875,1.66623187065125,7,8,6.30000019073486,2,0.111994847655296,1,1957
"240",60,29,45563.87890625,1.66623187065125,7,8,6.30000019073486,2,0.111994847655296,1,1957
"241",61,26,51003,1.15466713905334,4,4,1.39999997615814,6,0.258260011672974,0,1957
"242",61,27,55024.45703125,1.15466713905334,4,4,1.39999997615814,6,0.258260011672974,0,1957
"243",61,28,53452.4140625,1.15466713905334,4,4,1.39999997615814,6,0.258260011672974,0,1957
"244",61,29,51848.53515625,1.15466713905334,4,4,1.39999997615814,6,0.258260011672974,0,1957
"245",62,26,15711.6826171875,-2.6741418838501,4,3,1.89999997615814,2,0.276899993419647,0,1960
"246",62,27,18190.13671875,-2.6741418838501,4,3,1.89999997615814,2,0.276899993419647,0,1960
"247",62,28,17467.4609375,-2.6741418838501,4,3,1.89999997615814,2,0.276899993419647,0,1960
"248",62,29,12498.392578125,-2.6741418838501,4,3,1.89999997615814,2,0.276899993419647,0,1960
"249",63,26,34717.7578125,-0.129889383912086,2,2,1.5,4,0.254979968070984,0,1963
"250",63,27,39525.62109375,-0.129889383912086,2,2,1.5,4,0.254979968070984,0,1963
"251",63,28,39193.83984375,-0.129889383912086,2,2,1.5,4,0.254979968070984,0,1963
"252",63,29,42957.96484375,-0.129889383912086,2,2,1.5,4,0.254979968070984,0,1963
"253",64,26,30316.908203125,-1.34982621669769,2,4,0.5,5,0.290828078985214,0,1961
"254",64,27,43523.07421875,-1.34982621669769,2,4,0.5,5,0.290828078985214,0,1961
"255",64,28,45133.046875,-1.34982621669769,2,4,0.5,5,0.290828078985214,0,1961
"256",64,29,52475.5703125,-1.34982621669769,2,4,0.5,5,0.290828078985214,0,1961
"257",65,26,31832.748046875,-0.0919532030820847,4,4,3,0,0.290828078985214,0,1961
"258",65,27,35662.71875,-0.0919532030820847,4,4,3,0,0.290828078985214,0,1961
"259",65,28,38883.86328125,-0.0919532030820847,4,4,3,0,0.290828078985214,0,1961
"260",65,29,51383.3125,-0.0919532030820847,4,4,3,0,0.290828078985214,0,1961
"261",66,26,29162.91015625,-2.5402398109436,4,3,1.79999995231628,1,0.254979968070984,0,1963
"262",66,27,36890.58984375,-2.5402398109436,4,3,1.79999995231628,1,0.254979968070984,0,1963
"263",66,28,37929.5078125,-2.5402398109436,4,3,1.79999995231628,1,0.254979968070984,0,1963
"264",66,29,33138.9765625,-2.5402398109436,4,3,1.79999995231628,1,0.254979968070984,0,1963
"265",67,26,23715.384765625,0.700530290603638,6,7,4,1,0.247427001595497,1,1964
"266",67,27,36033.03125,0.700530290603638,6,7,4,1,0.247427001595497,1,1964
"267",67,28,39275.8203125,0.700530290603638,6,7,4,1,0.247427001595497,1,1964
"268",67,29,33367.46484375,0.700530290603638,6,7,4,1,0.247427001595497,1,1964
"269",68,26,21080.330078125,-2.73962354660034,4,4,1,3,0.247427001595497,0,1964
"270",68,27,25286.337890625,-2.73962354660034,4,4,1,3,0.247427001595497,0,1964
"271",68,28,18410.541015625,-2.73962354660034,4,4,1,3,0.247427001595497,0,1964
"272",68,29,17875.431640625,-2.73962354660034,4,4,1,3,0.247427001595497,0,1964
"273",69,26,40843.15625,-1.69867861270905,4,4,3,4,0.247427001595497,0,1964
"274",69,27,40458.16015625,-1.69867861270905,4,4,3,4,0.247427001595497,0,1964
"275",69,28,44185.3203125,-1.69867861270905,4,4,3,4,0.247427001595497,0,1964
"276",69,29,41113.51171875,-1.69867861270905,4,4,3,4,0.247427001595497,0,1964
"277",70,26,33975.9375,0.190258130431175,4,6,3.70000004768372,2,0.38821268081665,1,1958
"278",70,27,38408.90234375,0.190258130431175,4,6,3.70000004768372,2,0.38821268081665,1,1958
"279",70,28,39279.19140625,0.190258130431175,4,6,3.70000004768372,2,0.38821268081665,1,1958
"280",70,29,45475.36328125,0.190258130431175,4,6,3.70000004768372,2,0.38821268081665,1,1958
"281",71,26,30637.759765625,0.7420374751091,6,6,3.54999995231628,2,0.275479972362518,1,1960
"282",71,27,42443.68359375,0.7420374751091,6,6,3.54999995231628,2,0.275479972362518,1,1960
"283",71,28,48035.49609375,0.7420374751091,6,6,3.54999995231628,2,0.275479972362518,1,1960
"284",71,29,48604.828125,0.7420374751091,6,6,3.54999995231628,2,0.275479972362518,1,1960
"285",72,26,42443.68359375,1.05087447166443,4,8,4,2,0.290828078985214,1,1961
"286",72,27,45124.26953125,1.05087447166443,4,8,4,2,0.290828078985214,1,1961
"287",72,28,48604.828125,1.05087447166443,4,8,4,2,0.290828078985214,1,1961
"288",72,29,48748.26953125,1.05087447166443,4,8,4,2,0.290828078985214,1,1961
"289",73,26,26597.357421875,1.22868347167969,4,4,1.79212915897369,3,0.372993737459183,1,1958
"290",73,27,32007.451171875,1.22868347167969,4,4,1.79212915897369,3,0.372993737459183,1,1958
"291",73,28,36136.85546875,1.22868347167969,4,4,1.79212915897369,3,0.372993737459183,1,1958
"292",73,29,40927.8125,1.22868347167969,4,4,1.79212915897369,3,0.372993737459183,1,1958
"293",74,26,27496.453125,0.109483025968075,4,4,2.40000009536743,1,0.282171219587326,0,1963
"294",74,27,28985.45703125,0.109483025968075,4,4,2.40000009536743,1,0.282171219587326,0,1963
"295",74,28,27814.97265625,0.109483025968075,4,4,2.40000009536743,1,0.282171219587326,0,1963
"296",74,29,36575.625,0.109483025968075,4,4,2.40000009536743,1,0.282171219587326,0,1963
"297",75,26,6569.8798828125,0.0258057322353125,4,4,3,2,0.24123203754425,1,1957
"298",75,27,8949.763671875,0.0258057322353125,4,4,3,2,0.24123203754425,1,1957
"299",75,28,32007.451171875,0.0258057322353125,4,4,3,2,0.24123203754425,1,1957
"300",75,29,34565.69140625,0.0258057322353125,4,4,3,2,0.24123203754425,1,1957
"301",76,26,11202.599609375,0.985401332378387,7,7,5,2,0.380274593830109,1,1959
"302",76,27,9427.005859375,0.985401332378387,7,7,5,2,0.380274593830109,1,1959
"303",76,28,22737.669921875,0.985401332378387,7,7,5,2,0.380274593830109,1,1959
"304",76,29,48035.49609375,0.985401332378387,7,7,5,2,0.380274593830109,1,1959
"305",77,26,28449.31640625,0.142740085721016,4,3,5.19999980926514,4,0.24123203754425,0,1957
"306",77,27,24860.455078125,0.142740085721016,4,3,5.19999980926514,4,0.24123203754425,0,1957
"307",77,28,25605.958984375,0.142740085721016,4,3,5.19999980926514,4,0.24123203754425,0,1957
"308",77,29,28281.03125,0.142740085721016,4,3,5.19999980926514,4,0.24123203754425,0,1957
"309",78,26,18190.13671875,-1.7655303478241,4,3,5.19999980926514,4,0.294957727193832,0,1961
"310",78,27,11644.9736328125,-1.7655303478241,4,3,5.19999980926514,4,0.294957727193832,0,1961
"311",78,28,20830.646484375,-1.7655303478241,4,3,5.19999980926514,4,0.294957727193832,0,1961
"312",78,29,23715.384765625,-1.7655303478241,4,3,5.19999980926514,4,0.294957727193832,0,1961
"313",79,26,44438.70703125,-0.636311292648315,4,6,2.40000009536743,2,0.282171219587326,0,1963
"314",79,27,52700.8515625,-0.636311292648315,4,6,2.40000009536743,2,0.282171219587326,0,1963
"315",79,28,37929.5078125,-0.636311292648315,4,6,2.40000009536743,2,0.282171219587326,0,1963
"316",79,29,6136.85009765625,-0.636311292648315,4,6,2.40000009536743,2,0.282171219587326,0,1963
"317",80,26,50277.38671875,0.54024463891983,7,4,3,3,0.232311993837357,0,1960
"318",80,27,48507.02734375,0.54024463891983,7,4,3,3,0.232311993837357,0,1960
"319",80,28,48035.49609375,0.54024463891983,7,4,3,3,0.232311993837357,0,1960
"320",80,29,49993.5703125,0.54024463891983,7,4,3,3,0.232311993837357,0,1960
"321",81,26,30407.076171875,-1.3570910692215,4,4,6,1,0.320647120475769,0,1959
"322",81,27,65989.0625,-1.3570910692215,4,4,6,1,0.320647120475769,0,1959
"323",81,28,42443.68359375,-1.3570910692215,4,4,6,1,0.320647120475769,0,1959
"324",81,29,49491.11328125,-1.3570910692215,4,4,6,1,0.320647120475769,0,1959
"325",82,26,28043.12890625,1.45850789546967,4,7,3.5,7,0.218535885214806,1,1961
