"caseid","xsa","xsb","xsb2","xsbc","xsbc2","xsc","za","zb","zc","zd","ze","zf","zg","school"
556,4.0,38.0,366.0,54.0,734.0,12.16525064107581,1.0,9.395989715694459,10.778956279955919,1.0,1.44236063957214,4.0,8.0,1.0
557,4.0,22.0,126.0,6.0,14.0,11.551175352577857,1.0,9.396017995322357,10.164880991457967,3.0,0.637529790401459,4.0,3.0,0.0
558,4.0,22.0,126.0,6.0,14.0,11.572033425331465,1.0,9.399364388059407,10.185739064211575,3.0,0.0382585562765598,3.0,4.0,0.0
559,4.0,22.0,126.0,6.0,14.0,11.728036813823486,1.0,9.376624581868246,10.341742452703595,1.0,-0.242995515465736,4.0,3.0,0.0
560,4.0,38.0,366.0,54.0,734.0,12.100712129872347,1.0,9.467631594375101,10.714417768752456,3.0,1.33562064170837,6.0,6.0,1.0
561,4.0,38.0,366.0,54.0,734.0,12.206072645530174,1.0,9.379505759976837,10.819778284410283,1.0,0.83565491437912,8.0,8.0,1.0
562,4.0,38.0,366.0,54.0,734.0,12.206072645530174,1.0,9.370305535305276,10.819778284410283,2.0,0.450123846530914,7.0,8.0,1.0
563,4.0,22.0,126.0,6.0,14.0,11.84939770159144,1.0,9.379505759976837,10.46310334047155,6.0,-0.218947142362595,4.0,8.0,0.0
564,4.0,38.0,366.0,54.0,734.0,11.623439177303617,1.0,9.387303497690084,10.237144816183726,2.0,1.47664868831635,4.0,4.0,1.0
565,4.0,22.0,126.0,6.0,14.0,11.820410192767433,1.0,9.489010987060505,10.434115831647542,0.0,-0.515875935554504,3.0,3.0,0.0
566,4.0,22.0,126.0,6.0,14.0,11.982929094215963,1.0,9.36755862508353,10.596634733096073,2.0,-0.417587250471115,4.0,4.0,0.0
567,4.0,22.0,126.0,6.0,14.0,11.407564949312402,1.0,9.399626712376692,10.021270588192511,2.0,0.932913899421692,6.0,5.0,0.0
568,4.0,22.0,126.0,6.0,14.0,12.319401313807278,1.0,9.474710483789943,10.933106952687387,3.0,0.259260565042496,4.0,3.0,0.0
569,4.0,22.0,126.0,6.0,14.0,11.385092115134762,1.0,9.36755862508353,9.998797754014872,2.0,-0.763970792293549,4.0,4.0,0.0
570,4.0,38.0,366.0,54.0,734.0,11.472103460515864,1.0,9.408263568736544,10.085809099395973,1.0,0.640975594520569,6.0,8.0,1.0
571,4.0,22.0,126.0,6.0,14.0,11.623439177303617,1.0,9.408263568736544,10.237144816183726,6.0,-0.852052569389343,4.0,4.0,0.0
572,4.0,38.0,366.0,54.0,734.0,11.623439177303617,1.0,9.367423273640322,10.237144816183726,6.0,1.2068852186203,4.0,4.0,1.0
573,4.0,38.0,366.0,54.0,734.0,11.982929094215963,1.0,9.408263568736544,10.596634733096073,2.0,1.53783535957336,4.0,5.0,1.0
574,4.0,38.0,366.0,54.0,734.0,12.031719269738662,1.0,9.367423273640322,10.645424908618772,2.0,1.08389699459076,4.0,5.0,1.0
575,4.0,22.0,126.0,6.0,14.0,11.62625413324733,1.0,9.399626712376692,10.23995977212744,4.0,0.690878629684448,7.0,6.0,0.0
576,4.0,38.0,366.0,54.0,734.0,11.23321155459878,1.0,9.367423273640322,9.84691719347889,2.0,1.16144168376923,4.0,6.0,1.0
577,4.0,38.0,366.0,54.0,734.0,11.84939770159144,1.0,9.402004543249769,10.46310334047155,1.0,0.957530856132507,4.0,4.0,1.0
578,4.0,38.0,366.0,54.0,734.0,12.078239295694704,1.0,9.493606719204653,10.691944934574813,2.0,1.48824417591095,8.0,8.0,1.0
579,4.0,38.0,366.0,54.0,734.0,12.245293322003674,1.0,9.408263568736544,10.858998960883783,2.0,1.42354190349579,8.0,6.0,1.0
580,4.0,38.0,366.0,54.0,734.0,12.245293322003674,1.0,9.348765427058588,10.858998960883783,2.0,1.02005612850189,7.0,6.0,1.0
581,4.0,38.0,366.0,54.0,734.0,12.388394202324129,1.0,9.400464739334911,11.002099841204238,2.0,1.13095366954803,5.0,8.0,1.0
582,4.0,38.0,366.0,54.0,734.0,12.007621683545986,1.0,9.36755862508353,10.621327322426096,4.0,1.28836214542389,4.0,8.0,1.0
583,4.0,38.0,366.0,54.0,734.0,12.264341589641859,1.0,9.367423273640322,10.878047228521968,1.0,0.947974264621735,8.0,6.0,1.0
584,4.0,38.0,366.0,54.0,734.0,12.206072645530174,1.0,9.386705018553972,10.819778284410283,4.0,1.33474469184875,4.0,7.0,1.0
585,4.0,38.0,366.0,54.0,734.0,12.206072645530174,1.0,9.408263568736544,10.819778284410283,0.0,1.11812031269073,4.0,4.0,1.0
586,4.0,38.0,366.0,54.0,734.0,12.283033704326938,1.0,9.367423273640322,10.896739343207047,3.0,0.451135098934174,6.0,7.0,1.0
587,4.0,38.0,366.0,54.0,734.0,11.623439177303617,1.0,9.367423273640322,10.237144816183726,1.0,1.45159614086151,4.0,4.0,1.0
588,4.0,38.0,366.0,54.0,734.0,11.84939770159144,1.0,9.386705018553972,10.46310334047155,1.0,0.336461037397385,7.0,7.0,1.0
589,4.0,22.0,126.0,6.0,14.0,11.813351499960818,1.0,9.40619004610521,10.427057138840928,6.0,-0.249462991952896,4.0,7.0,0.0
590,4.0,38.0,366.0,54.0,734.0,11.980539074369293,1.0,9.403614301045595,10.594244713249402,2.0,1.00240135192871,7.0,8.0,1.0
591,4.0,22.0,126.0,6.0,14.0,11.84939770159144,1.0,9.390241887958418,10.46310334047155,4.0,-0.368280827999115,4.0,3.0,0.0
592,4.0,22.0,126.0,6.0,14.0,11.62625413324733,1.0,9.357331089611968,10.23995977212744,3.0,-1.18025243282318,3.0,3.0,0.0
593,4.0,38.0,366.0,54.0,734.0,11.65348241415949,1.0,9.352230866779056,10.267188053039598,2.0,1.4150493144989,6.0,3.0,1.0
594,4.0,22.0,126.0,6.0,14.0,11.84939770159144,1.0,9.367428112938931,10.46310334047155,2.0,-0.813597440719604,6.0,6.0,0.0
595,4.0,38.0,366.0,54.0,734.0,11.820410192767433,1.0,9.392135123391313,10.434115831647542,2.0,1.07637071609497,7.0,8.0,1.0
596,4.0,22.0,126.0,6.0,14.0,11.695247021764184,1.0,9.396938051531269,10.308952660644293,0.0,-1.02447128295898,4.0,2.0,0.0
597,4.0,22.0,126.0,6.0,14.0,12.100712129872347,1.0,9.488559533044727,10.714417768752456,2.0,0.286118239164352,4.0,4.0,0.0
598,4.0,38.0,366.0,54.0,734.0,11.497649389192905,1.0,9.374816904696218,10.111355028073014,3.0,0.370121031999588,7.0,4.0,1.0
599,4.0,22.0,126.0,6.0,14.0,11.982929094215963,1.0,9.354508240830068,10.596634733096073,1.0,-1.6156210899353,7.0,7.0,0.0
600,4.0,22.0,126.0,6.0,14.0,11.179799626006975,1.0,9.416123253983884,9.793505264887084,2.0,0.583185076713562,4.0,4.0,0.0
601,4.0,22.0,126.0,6.0,14.0,11.472103460515864,1.0,9.357514773547383,10.085809099395973,5.0,-1.01226115226746,4.0,4.0,0.0
602,4.0,38.0,366.0,54.0,734.0,11.982929094215963,1.0,9.405924315922677,10.596634733096073,1.0,0.733759999275208,4.0,6.0,1.0
603,4.0,38.0,366.0,54.0,734.0,11.892975599708302,1.0,9.354508240830068,10.506681238588412,2.0,0.711681663990021,6.0,7.0,1.0
604,4.0,38.0,366.0,54.0,734.0,11.264464099558431,1.0,9.354508240830068,9.878169738438542,3.0,1.3112925291061401,4.0,3.0,1.0
605,4.0,22.0,126.0,6.0,14.0,12.225875254126857,1.0,9.354508240830068,10.839580893006966,2.0,0.396424055099487,4.0,4.0,0.0
606,4.0,22.0,126.0,6.0,14.0,11.820410192767433,1.0,9.357514773547383,10.434115831647542,1.0,0.859746336936951,4.0,4.0,0.0
607,4.0,22.0,126.0,6.0,14.0,11.115428530768716,1.0,9.416123253983884,9.729134169648825,7.0,-0.359099477529526,3.0,4.0,0.0
608,4.0,22.0,126.0,6.0,14.0,11.177988989991494,1.0,9.334360207254154,9.791694628871603,1.0,-2.07905530929565,1.0,1.0,0.0
609,4.0,22.0,126.0,6.0,14.0,11.385092115134762,1.0,9.327509278006902,9.998797754014872,1.0,-0.775395452976227,4.0,2.0,0.0
610,4.0,22.0,126.0,6.0,14.0,12.354492683533767,1.0,9.402169612329043,10.968198322413876,3.0,-0.459230780601501,4.0,4.0,0.0
611,4.0,38.0,366.0,54.0,734.0,12.144197251957559,1.0,9.33292607053879,10.757902890837668,1.0,1.16379714012146,7.0,8.0,1.0
612,4.0,22.0,126.0,6.0,14.0,11.695247021764184,1.0,9.336198274205609,10.308952660644293,0.0,-0.177830204367638,3.0,2.0,0.0
613,4.0,38.0,366.0,54.0,734.0,11.272890037983956,1.0,9.341133639512424,9.886595676864067,1.0,1.47900867462158,4.0,7.0,1.0
614,4.0,22.0,126.0,6.0,14.0,11.552146187293456,1.0,9.398796843910318,10.165851826173565,3.0,-0.298200160264969,4.0,7.0,0.0
615,4.0,22.0,126.0,6.0,14.0,11.552146187293456,1.0,9.336198274205609,10.165851826173565,4.0,-3.39448952674866,2.0,2.0,0.0
616,4.0,22.0,126.0,6.0,14.0,11.931635787280065,1.0,9.330863384718395,10.545341426160176,1.0,-1.47094440460205,6.0,6.0,0.0
617,4.0,22.0,126.0,6.0,14.0,11.512925464970229,1.0,9.325130488881838,10.126631103850338,0.0,-0.459231227636337,4.0,4.0,0.0
618,4.0,38.0,366.0,54.0,734.0,12.736712677205684,1.0,9.336558374309236,11.350418316085793,1.0,0.0997237861156464,7.0,6.0,1.0
619,4.0,22.0,126.0,6.0,14.0,11.623439177303617,1.0,9.390159169425296,10.237144816183726,1.0,0.0925024449825287,4.0,4.0,0.0
620,4.0,38.0,366.0,54.0,734.0,11.904967565633743,1.0,9.336558374309236,10.518673204513853,5.0,1.10719323158264,4.0,5.0,1.0
621,4.0,38.0,366.0,54.0,734.0,12.100712129872347,1.0,9.320459608314534,10.714417768752456,2.0,1.16216945648193,7.0,5.0,1.0
622,4.0,22.0,126.0,6.0,14.0,11.790557187118896,1.0,9.313509733235755,10.404262825999005,2.0,-0.543531775474548,4.0,4.0,0.0
623,4.0,38.0,366.0,54.0,734.0,12.611537753638338,1.0,9.308921023172744,11.225243392518447,3.0,-0.154716685414314,8.0,2.0,1.0
624,4.0,38.0,366.0,54.0,734.0,12.611537753638338,1.0,9.35598775679579,11.225243392518447,3.0,0.995123386383057,8.0,2.0,1.0
625,4.0,22.0,126.0,6.0,14.0,11.771028523041158,1.0,9.304086964938705,10.38473416192127,2.0,0.0115068955346942,3.0,7.0,0.0
626,4.0,22.0,126.0,6.0,14.0,11.695247021764184,1.0,9.321221800046287,10.308952660644293,3.0,-0.673582136631012,4.0,4.0,0.0
627,4.0,22.0,126.0,6.0,14.0,12.100712129872347,1.0,9.371172204637537,10.714417768752456,3.0,0.201978072524071,6.0,4.0,0.0
628,4.0,22.0,126.0,6.0,14.0,11.62625413324733,1.0,9.380081136602097,10.23995977212744,5.0,-0.850374341011047,4.0,4.0,0.0
629,4.0,22.0,126.0,6.0,14.0,11.744037216208989,1.0,9.343649334446198,10.357742855089098,6.0,0.393738746643066,4.0,4.0,0.0
630,4.0,38.0,366.0,54.0,734.0,11.590923018917854,1.0,9.29159311246137,10.204628657797965,3.0,-0.657193422317505,3.0,4.0,1.0
631,4.0,38.0,366.0,54.0,734.0,11.695247021764184,1.0,9.290466770238774,10.308952660644293,3.0,1.38894212245941,4.0,8.0,1.0
632,4.0,38.0,366.0,54.0,734.0,11.472103460515864,1.0,9.290466770238774,10.085809099395973,5.0,1.1670286655426,4.0,4.0,1.0
633,4.0,38.0,366.0,54.0,734.0,11.472103460515864,1.0,9.29159311246137,10.085809099395973,3.0,0.469584196805954,4.0,4.0,1.0
634,4.0,38.0,366.0,54.0,734.0,11.289781913656018,1.0,9.31018243380946,9.903487552536127,2.0,0.872275590896606,4.0,6.0,1.0
635,4.0,22.0,126.0,6.0,14.0,11.289781913656018,1.0,9.29159311246137,9.903487552536127,2.0,-0.371057122945786,4.0,6.0,0.0
636,4.0,22.0,126.0,6.0,14.0,11.238488606720122,1.0,9.384323666798618,9.85219424560023,1.0,-0.0774053260684013,2.0,2.0,0.0
637,4.0,38.0,366.0,54.0,734.0,11.485513152498207,1.0,9.32889603562117,10.099218791378316,6.0,0.542055070400238,6.0,3.0,1.0
638,4.0,22.0,126.0,6.0,14.0,11.485513152498207,1.0,9.321568640667113,10.099218791378316,7.0,-1.09267473220825,1.0,1.0,0.0
639,4.0,22.0,126.0,6.0,14.0,11.790557187118896,1.0,9.394175699060204,10.404262825999005,1.0,-3.13079357147217,4.0,3.0,0.0
640,4.0,22.0,126.0,6.0,14.0,11.62625413324733,1.0,9.332867685687466,10.23995977212744,2.0,-0.70561558008194,7.0,7.0,0.0
641,4.0,38.0,366.0,54.0,734.0,11.111850719975502,1.0,9.384323666798618,9.725556358855611,0.0,1.36707091331482,4.0,4.0,1.0
642,4.0,22.0,126.0,6.0,14.0,10.954309182369677,1.0,9.384323666798618,9.568014821249786,1.0,0.404189646244049,8.0,4.0,0.0
643,4.0,22.0,126.0,6.0,14.0,11.472103460515864,1.0,9.334503701339585,10.085809099395973,3.0,0.951599717140198,2.0,2.0,0.0
644,4.0,22.0,126.0,6.0,14.0,11.753966520443834,1.0,9.394175699060204,10.367672159323943,4.0,-2.02555561065674,4.0,6.0,0.0
645,4.0,38.0,366.0,54.0,734.0,11.763479727299265,1.0,9.396764647033521,10.377185366179374,3.0,1.43311631679535,7.0,4.0,1.0
646,4.0,22.0,126.0,6.0,14.0,11.790557187118896,1.0,9.326973953831143,10.404262825999005,2.0,-1.5878269672393799,4.0,2.0,0.0
647,4.0,22.0,126.0,6.0,14.0,11.813351499960818,1.0,9.47258290718039,10.427057138840928,2.0,0.631708860397339,4.0,7.0,0.0
648,4.0,22.0,126.0,6.0,14.0,11.623439177303617,1.0,9.390229054274785,10.237144816183726,4.0,-1.8952156305313101,4.0,4.0,0.0
649,4.0,38.0,366.0,54.0,734.0,10.596634733096073,1.0,9.281891181727225,9.210340371976184,3.0,-0.2090894728899,4.0,4.0,1.0
650,4.0,38.0,366.0,54.0,734.0,11.289781913656018,1.0,9.32847890600983,9.903487552536127,3.0,1.23184072971344,3.0,7.0,1.0
651,4.0,22.0,126.0,6.0,14.0,11.930529792056104,1.0,9.352553715048998,10.544235430936213,3.0,-0.128706097602844,7.0,7.0,0.0
652,4.0,22.0,126.0,6.0,14.0,11.156250521031495,1.0,9.282472314374878,9.769956159911606,4.0,-0.257048010826111,3.0,5.0,0.0
653,4.0,38.0,366.0,54.0,734.0,10.889304349727759,1.0,9.306788462556344,9.503009988607868,3.0,0.304750174283981,7.0,8.0,1.0
654,4.0,38.0,366.0,54.0,734.0,11.512925464970229,1.0,9.305338650288178,10.126631103850338,2.0,-0.866338729858398,4.0,4.0,1.0
655,4.0,22.0,126.0,6.0,14.0,11.877568552067185,1.0,9.306788462556344,10.491274190947294,5.0,0.0674504414200783,6.0,7.0,0.0
656,4.0,38.0,366.0,54.0,734.0,11.931635787280065,1.0,9.309886759536056,10.545341426160176,1.0,0.658854961395264,6.0,8.0,1.0
657,4.0,38.0,366.0,54.0,734.0,11.238488606720122,1.0,9.356429919383043,9.85219424560023,1.0,-1.19682133197784,4.0,4.0,1.0
658,4.0,22.0,126.0,6.0,14.0,11.877568552067185,1.0,9.376566119178413,10.491274190947294,5.0,-0.184858024120331,4.0,4.0,0.0
659,4.0,22.0,126.0,6.0,14.0,11.790557187118896,1.0,9.384239806068964,10.404262825999005,0.0,-0.763617098331451,3.0,4.0,0.0
660,4.0,22.0,126.0,6.0,14.0,11.695247021764184,1.0,9.384239806068964,10.308952660644293,3.0,0.651663959026337,4.0,4.0,0.0
661,4.0,22.0,126.0,6.0,14.0,10.745054735131347,1.0,9.376566119178413,9.358760374011457,10.0,0.470165401697159,4.0,3.0,0.0
662,4.0,22.0,126.0,6.0,14.0,11.982929094215963,1.0,9.34015659312937,10.596634733096073,6.0,-0.524969100952148,4.0,4.0,0.0
663,4.0,22.0,126.0,6.0,14.0,11.004762964013503,1.0,9.37544756568678,9.618468602893612,2.0,0.737477600574493,5.0,2.0,0.0
664,4.0,22.0,126.0,6.0,14.0,12.283033704326938,1.0,9.384004740660014,10.896739343207047,3.0,-1.5219373703002899,4.0,4.0,0.0
665,4.0,38.0,366.0,54.0,734.0,10.93310697397476,1.0,9.462666921134106,9.54681261285487,2.0,1.17886281013489,6.0,8.0,1.0
666,4.0,38.0,366.0,54.0,734.0,10.677753784270944,1.0,9.449562051160227,9.291459423151053,3.0,0.381931900978088,6.0,7.0,1.0
667,4.0,22.0,126.0,6.0,14.0,11.695247021764184,1.0,9.256198622497742,10.308952660644293,2.0,0.715248763561249,4.0,4.0,0.0
668,4.0,22.0,126.0,6.0,14.0,11.429543835299125,1.0,9.259805055182301,10.043249474179234,3.0,0.409831255674362,2.0,2.0,0.0
669,4.0,22.0,126.0,6.0,14.0,12.206072645530174,1.0,9.258088086763442,10.819778284410283,1.0,-0.523061513900757,5.0,6.0,0.0
670,4.0,22.0,126.0,6.0,14.0,11.338572089178717,1.0,9.257535931104274,9.952277728058826,1.0,-1.5940966606140101,4.0,4.0,0.0
671,4.0,22.0,126.0,6.0,14.0,11.740857566425206,1.0,9.25749109486382,10.354563205305315,8.0,-0.651371955871582,3.0,3.0,0.0
672,4.0,38.0,366.0,54.0,734.0,12.611537753638338,1.0,9.451656992978688,11.225243392518447,1.0,1.3293870687484701,4.0,7.0,1.0
673,4.0,38.0,366.0,54.0,734.0,12.388394202324129,1.0,9.450103304322248,11.002099841204238,2.0,0.336483091115952,2.0,2.0,1.0
674,4.0,22.0,126.0,6.0,14.0,11.495808742513914,1.0,9.403974011636445,10.109514381394023,4.0,-2.83831477165222,3.0,3.0,0.0
675,4.0,22.0,126.0,6.0,14.0,10.778956292373556,1.0,9.450103304322248,9.392661931253665,2.0,0.992982566356659,4.0,4.0,0.0
676,4.0,22.0,126.0,6.0,14.0,11.820410192767433,1.0,9.439841155614461,10.434115831647542,1.0,0.176412329077721,4.0,4.0,0.0
677,4.0,38.0,366.0,54.0,734.0,11.84939770159144,1.0,9.39890052104311,10.46310334047155,1.0,0.196203872561455,6.0,4.0,1.0
678,4.0,22.0,126.0,6.0,14.0,11.84939770159144,1.0,9.376624581868246,10.46310334047155,2.0,-0.0885390117764473,4.0,6.0,0.0
679,4.0,22.0,126.0,6.0,14.0,11.982929094215963,1.0,9.4904913551152,10.596634733096073,2.0,-2.38942670822144,4.0,4.0,0.0
680,4.0,22.0,126.0,6.0,14.0,11.805595050465158,1.0,9.444306546960128,10.419300689345269,5.0,0.0708144679665565,4.0,3.0,0.0
681,4.0,22.0,126.0,6.0,14.0,11.84939770159144,1.0,9.43844320527662,10.46310334047155,1.0,-0.803349196910858,4.0,4.0,0.0
682,4.0,22.0,126.0,6.0,14.0,11.165465082550375,1.0,9.424591953274467,9.779170721430484,5.0,-1.66055452823639,4.0,3.0,0.0
683,4.0,38.0,366.0,54.0,734.0,11.589886523766994,1.0,9.5460420963518,10.203592162647103,1.0,0.121857553720474,6.0,6.0,1.0
684,4.0,22.0,126.0,6.0,14.0,11.765705516816745,1.0,9.444306546960128,10.379411155696854,4.0,0.265696883201599,3.0,3.0,0.0
685,4.0,22.0,126.0,6.0,14.0,10.714417768752456,1.0,9.43844320527662,9.328123407632566,5.0,-1.84819495677948,2.0,2.0,0.0
686,4.0,22.0,126.0,6.0,14.0,11.385092115134762,1.0,9.3747482605358,9.998797754014872,6.0,-0.178577423095703,3.0,2.0,0.0
687,4.0,22.0,126.0,6.0,14.0,12.100712129872347,1.0,9.39485534664881,10.714417768752456,3.0,-0.16020242869854,4.0,4.0,0.0
688,4.0,22.0,126.0,6.0,14.0,12.031719269738662,1.0,9.52925399346568,10.645424908618772,0.0,-0.161417052149773,4.0,4.0,0.0
689,4.0,38.0,366.0,54.0,734.0,11.790557187118896,1.0,9.416120197297044,10.404262825999005,1.0,1.14935517311096,6.0,6.0,1.0
690,4.0,38.0,366.0,54.0,734.0,11.429543835299125,1.0,9.52925399346568,10.043249474179234,2.0,1.50193452835083,4.0,4.0,1.0
691,4.0,22.0,126.0,6.0,14.0,11.552146187293456,1.0,9.416120197297044,10.165851826173565,3.0,-0.189503580331802,4.0,3.0,0.0
692,4.0,22.0,126.0,6.0,14.0,11.717236792018335,1.0,9.444306546960128,10.330942430898444,2.0,-0.710817396640778,4.0,4.0,0.0
693,4.0,22.0,126.0,6.0,14.0,11.184421404620931,1.0,9.424591953274467,9.79812704350104,4.0,-1.8875601291656499,3.0,2.0,0.0
694,4.0,22.0,126.0,6.0,14.0,11.931635787280065,1.0,9.475478943231321,10.545341426160176,4.0,-0.479057371616364,4.0,4.0,0.0
695,4.0,22.0,126.0,6.0,14.0,11.931635787280065,1.0,9.395989715694459,10.545341426160176,4.0,0.0817036628723145,4.0,4.0,0.0
696,4.0,22.0,126.0,6.0,14.0,11.623439177303617,1.0,9.393180282788745,10.237144816183726,6.0,-1.6560537815093999,4.0,4.0,0.0
697,4.0,38.0,366.0,54.0,734.0,11.512925464970229,1.0,9.396017995322357,10.126631103850338,3.0,1.01039910316467,4.0,4.0,1.0
698,4.0,22.0,126.0,6.0,14.0,11.279731587435592,1.0,9.46178882556455,9.8934372263157,5.0,-0.240557730197906,2.0,2.0,0.0
699,4.0,22.0,126.0,6.0,14.0,11.437196069755638,1.0,9.397629997461712,10.050901708635749,7.0,0.979186713695526,2.0,3.0,0.0
700,4.0,22.0,126.0,6.0,14.0,11.957611310684861,1.0,9.46178882556455,10.57131694956497,2.0,1.11788618564606,4.0,4.0,0.0
701,4.0,38.0,366.0,54.0,734.0,11.877568552067185,1.0,9.439897988157743,10.491274190947294,4.0,0.915364444255829,5.0,8.0,1.0
702,4.0,22.0,126.0,6.0,14.0,11.528798799108026,1.0,9.433732419939398,10.142504437988135,4.0,-0.372400611639023,2.0,2.0,0.0
703,4.0,22.0,126.0,6.0,14.0,11.528798799108026,1.0,9.443752069894067,10.142504437988135,4.0,0.00921436864882708,2.0,2.0,0.0
704,4.0,22.0,126.0,6.0,14.0,11.472103460515864,1.0,9.43809969520805,10.085809099395973,3.0,-2.37407803535461,4.0,3.0,0.0
705,4.0,22.0,126.0,6.0,14.0,11.820410192767433,1.0,9.433732419939398,10.434115831647542,1.0,0.598039448261261,4.0,4.0,0.0
706,4.0,22.0,126.0,6.0,14.0,11.77528972943772,1.0,9.438839932723974,10.388995368317829,3.0,-1.70326614379883,4.0,4.0,0.0
707,4.0,22.0,126.0,6.0,14.0,10.874266464275749,1.0,9.419856297945032,9.487972103155858,0.0,0.32977893948555,3.0,6.0,0.0
708,4.0,22.0,126.0,6.0,14.0,10.700994747883337,1.0,9.497127355885889,9.314700386763446,3.0,0.556863784790039,4.0,3.0,0.0
709,4.0,22.0,126.0,6.0,14.0,11.472103460515864,1.0,9.433732419939398,10.085809099395973,5.0,-0.135971397161484,5.0,5.0,0.0
710,4.0,38.0,366.0,54.0,734.0,11.552146187293456,1.0,9.433732419939398,10.165851826173565,5.0,0.0807279944419861,4.0,7.0,1.0
711,4.0,38.0,366.0,54.0,734.0,11.205475958999932,1.0,9.439897988157743,9.819181597880041,3.0,0.591672837734222,4.0,4.0,1.0
712,4.0,38.0,366.0,54.0,734.0,11.820410192767433,1.0,9.43809969520805,10.434115831647542,2.0,0.495570749044418,4.0,6.0,1.0
713,4.0,38.0,366.0,54.0,734.0,11.695247021764184,1.0,9.497127355885889,10.308952660644293,5.0,1.29299592971802,4.0,6.0,1.0
714,4.0,38.0,366.0,54.0,734.0,11.69083095229737,1.0,9.443752069894067,10.304536591177479,5.0,0.872941553592682,4.0,5.0,1.0
715,4.0,22.0,126.0,6.0,14.0,11.96356787658526,1.0,9.413367512476329,10.57727351546537,2.0,0.111733242869377,4.0,2.0,0.0
716,4.0,22.0,126.0,6.0,14.0,11.495808742513914,1.0,9.488559533044727,10.109514381394023,6.0,-0.933400630950928,3.0,3.0,0.0
717,4.0,22.0,126.0,6.0,14.0,11.495808742513914,1.0,9.398612071795585,10.109514381394023,6.0,-1.8909564018249498,3.0,3.0,0.0
718,4.0,22.0,126.0,6.0,14.0,11.227906507401563,1.0,9.417032785404908,9.841612146281673,2.0,0.602256715297699,3.0,4.0,0.0
719,4.0,22.0,126.0,6.0,14.0,11.512925464970229,1.0,9.391632426647192,10.126631103850338,3.0,-0.507657527923584,4.0,4.0,0.0
720,4.0,22.0,126.0,6.0,14.0,11.53976210295494,1.0,9.488559533044727,10.15346774183505,7.0,-2.45496344566345,2.0,2.0,0.0
721,4.0,38.0,366.0,54.0,734.0,12.388394202324129,1.0,9.503505185022751,11.002099841204238,1.0,1.5268903970718402,7.0,4.0,1.0
722,4.0,22.0,126.0,6.0,14.0,12.031719269738662,1.0,9.488559533044727,10.645424908618772,4.0,0.169676467776299,4.0,4.0,0.0
723,4.0,22.0,126.0,6.0,14.0,11.623439177303617,1.0,9.413367512476329,10.237144816183726,3.0,-0.100779876112938,4.0,4.0,0.0
724,4.0,22.0,126.0,6.0,14.0,11.097410006558952,1.0,9.391632426647192,9.711115645439062,4.0,-2.10415458679199,2.0,3.0,0.0
725,4.0,38.0,366.0,54.0,734.0,10.680056338932115,1.0,9.312214336059368,9.293761977812224,5.0,0.96615070104599,6.0,6.0,1.0
726,4.0,22.0,126.0,6.0,14.0,12.676076274775909,1.0,9.279463365844146,11.289781913656018,5.0,-0.593268871307373,5.0,5.0,0.0
727,4.0,22.0,126.0,6.0,14.0,11.623439177303617,1.0,9.268348868225424,10.237144816183726,1.0,0.243081495165825,4.0,4.0,0.0
728,4.0,38.0,366.0,54.0,734.0,12.014998352667256,1.0,9.475054935322685,10.628703991547365,17.0,0.673962473869324,8.0,8.0,1.0
729,4.0,22.0,126.0,6.0,14.0,11.675044333909405,1.0,9.30930592606896,10.288749972789514,1.0,-1.6812616586685198,4.0,3.0,0.0
730,4.0,38.0,366.0,54.0,734.0,10.856688631445103,1.0,9.356543413121024,9.470394270325212,2.0,0.116109639406204,5.0,6.0,1.0
731,4.0,38.0,366.0,54.0,734.0,12.736712677205684,1.0,9.268348868225424,11.350418316085793,2.0,0.607559323310852,7.0,8.0,1.0
732,4.0,38.0,366.0,54.0,734.0,11.813351499960818,1.0,9.268348868225424,10.427057138840928,3.0,1.44714558124542,4.0,7.0,1.0
733,4.0,38.0,366.0,54.0,734.0,11.820410192767433,1.0,9.265998324681217,10.434115831647542,2.0,1.42219877243042,8.0,8.0,1.0
734,4.0,22.0,126.0,6.0,14.0,12.206072645530174,1.0,9.30930592606896,10.819778284410283,4.0,-0.651449501514435,8.0,6.0,0.0
735,4.0,38.0,366.0,54.0,734.0,11.982929094215963,1.0,9.344111467613574,10.596634733096073,1.0,0.506153464317322,4.0,7.0,1.0
736,4.0,38.0,366.0,54.0,734.0,11.753966520443834,1.0,9.26166826365383,10.367672159323943,1.0,0.0806994736194611,4.0,6.0,1.0
737,4.0,22.0,126.0,6.0,14.0,11.695247021764184,1.0,9.386614511180253,10.308952660644293,4.0,0.00986114423722029,4.0,4.0,0.0
738,4.0,22.0,126.0,6.0,14.0,11.156250521031495,1.0,9.40694279355923,9.769956159911606,2.0,0.010203461162746,4.0,4.0,0.0
739,4.0,38.0,366.0,54.0,734.0,11.623439177303617,1.0,9.36673709150356,10.237144816183726,2.0,0.308635890483856,4.0,4.0,1.0
740,4.0,38.0,366.0,54.0,734.0,11.790557187118896,1.0,9.36673709150356,10.404262825999005,1.0,0.628316760063171,3.0,6.0,1.0
741,4.0,22.0,126.0,6.0,14.0,11.790557187118896,1.0,9.41588041234294,10.404262825999005,1.0,-0.363472521305084,4.0,4.0,0.0
742,4.0,22.0,126.0,6.0,14.0,11.349472283743953,1.0,9.45167665927811,9.963177922624064,5.0,-1.8165154457092298,2.0,2.0,0.0
